question_id,question_name,question_content,option_id,option_content,option_correct,skill_ids
513,IP_0001,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
class BaseA
{
	protected: 
		int x;
	public:
		BaseA();
		void Show();
};
BaseA::BaseA()
{
	this-&gt;x = 5;
}
void BaseA::Show()
{
	cout &lt;&lt; this-&gt;x;
}
class BaseB
{
	protected: 
		int x;
	public:
		BaseB();
		void Show();
};
BaseB::BaseB()
{
	this-&gt;x = 10;
}
void BaseB::Show()
{
	cout &lt;&lt; this-&gt;x;
}
class Derive : public BaseA, public BaseB 
{ };
int main()
{
	Derive obj;
	obj.BaseA::Show();
	system(""pause"");
	return 0;
}</code></pre>

<p>&nbsp;</p>
",2800,"<p>510</p>
",0,4
513,IP_0001,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
class BaseA
{
	protected: 
		int x;
	public:
		BaseA();
		void Show();
};
BaseA::BaseA()
{
	this-&gt;x = 5;
}
void BaseA::Show()
{
	cout &lt;&lt; this-&gt;x;
}
class BaseB
{
	protected: 
		int x;
	public:
		BaseB();
		void Show();
};
BaseB::BaseB()
{
	this-&gt;x = 10;
}
void BaseB::Show()
{
	cout &lt;&lt; this-&gt;x;
}
class Derive : public BaseA, public BaseB 
{ };
int main()
{
	Derive obj;
	obj.BaseA::Show();
	system(""pause"");
	return 0;
}</code></pre>

<p>&nbsp;</p>
",2801,"<p>Compile Error</p>
",0,4
513,IP_0001,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
class BaseA
{
	protected: 
		int x;
	public:
		BaseA();
		void Show();
};
BaseA::BaseA()
{
	this-&gt;x = 5;
}
void BaseA::Show()
{
	cout &lt;&lt; this-&gt;x;
}
class BaseB
{
	protected: 
		int x;
	public:
		BaseB();
		void Show();
};
BaseB::BaseB()
{
	this-&gt;x = 10;
}
void BaseB::Show()
{
	cout &lt;&lt; this-&gt;x;
}
class Derive : public BaseA, public BaseB 
{ };
int main()
{
	Derive obj;
	obj.BaseA::Show();
	system(""pause"");
	return 0;
}</code></pre>

<p>&nbsp;</p>
",2802,"<p>Runtime Error</p>
",0,4
513,IP_0001,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
class BaseA
{
	protected: 
		int x;
	public:
		BaseA();
		void Show();
};
BaseA::BaseA()
{
	this-&gt;x = 5;
}
void BaseA::Show()
{
	cout &lt;&lt; this-&gt;x;
}
class BaseB
{
	protected: 
		int x;
	public:
		BaseB();
		void Show();
};
BaseB::BaseB()
{
	this-&gt;x = 10;
}
void BaseB::Show()
{
	cout &lt;&lt; this-&gt;x;
}
class Derive : public BaseA, public BaseB 
{ };
int main()
{
	Derive obj;
	obj.BaseA::Show();
	system(""pause"");
	return 0;
}</code></pre>

<p>&nbsp;</p>
",2803,"<p>Another Answer</p>
",0,4
514,IP_0002,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
class BaseA
{
	protected:
		int x;
	public:
		BaseA();
		void Show();
};
BaseA::BaseA()
{
	this-&gt;x = 5;
}
void BaseA::Show()
{
	cout &lt;&lt; this-&gt;x;
}
class BaseB
{
	protected:
		int x;
	public:
		BaseB();
		void Show();
};
BaseB::BaseB()
{
	this-&gt;x = 10;
}
void BaseB::Show()
{
	cout &lt;&lt; this-&gt;x;
}
class Derive : public BaseA, public BaseB
{

};
int main()
{
	Derive obj;
	obj.Show();
	return 0;
}</code></pre>

<p>&nbsp;</p>
",2804,"<p>5</p>
",0,4
514,IP_0002,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
class BaseA
{
	protected:
		int x;
	public:
		BaseA();
		void Show();
};
BaseA::BaseA()
{
	this-&gt;x = 5;
}
void BaseA::Show()
{
	cout &lt;&lt; this-&gt;x;
}
class BaseB
{
	protected:
		int x;
	public:
		BaseB();
		void Show();
};
BaseB::BaseB()
{
	this-&gt;x = 10;
}
void BaseB::Show()
{
	cout &lt;&lt; this-&gt;x;
}
class Derive : public BaseA, public BaseB
{

};
int main()
{
	Derive obj;
	obj.Show();
	return 0;
}</code></pre>

<p>&nbsp;</p>
",2805,"<p>105</p>
",0,4
514,IP_0002,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
class BaseA
{
	protected:
		int x;
	public:
		BaseA();
		void Show();
};
BaseA::BaseA()
{
	this-&gt;x = 5;
}
void BaseA::Show()
{
	cout &lt;&lt; this-&gt;x;
}
class BaseB
{
	protected:
		int x;
	public:
		BaseB();
		void Show();
};
BaseB::BaseB()
{
	this-&gt;x = 10;
}
void BaseB::Show()
{
	cout &lt;&lt; this-&gt;x;
}
class Derive : public BaseA, public BaseB
{

};
int main()
{
	Derive obj;
	obj.Show();
	return 0;
}</code></pre>

<p>&nbsp;</p>
",2806,"<p>10</p>
",0,4
514,IP_0002,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
class BaseA
{
	protected:
		int x;
	public:
		BaseA();
		void Show();
};
BaseA::BaseA()
{
	this-&gt;x = 5;
}
void BaseA::Show()
{
	cout &lt;&lt; this-&gt;x;
}
class BaseB
{
	protected:
		int x;
	public:
		BaseB();
		void Show();
};
BaseB::BaseB()
{
	this-&gt;x = 10;
}
void BaseB::Show()
{
	cout &lt;&lt; this-&gt;x;
}
class Derive : public BaseA, public BaseB
{

};
int main()
{
	Derive obj;
	obj.Show();
	return 0;
}</code></pre>

<p>&nbsp;</p>
",2807,"<p>510</p>
",0,4
514,IP_0002,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
class BaseA
{
	protected:
		int x;
	public:
		BaseA();
		void Show();
};
BaseA::BaseA()
{
	this-&gt;x = 5;
}
void BaseA::Show()
{
	cout &lt;&lt; this-&gt;x;
}
class BaseB
{
	protected:
		int x;
	public:
		BaseB();
		void Show();
};
BaseB::BaseB()
{
	this-&gt;x = 10;
}
void BaseB::Show()
{
	cout &lt;&lt; this-&gt;x;
}
class Derive : public BaseA, public BaseB
{

};
int main()
{
	Derive obj;
	obj.Show();
	return 0;
}</code></pre>

<p>&nbsp;</p>
",2808,"<p>Compile Error</p>
",1,4
514,IP_0002,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
class BaseA
{
	protected:
		int x;
	public:
		BaseA();
		void Show();
};
BaseA::BaseA()
{
	this-&gt;x = 5;
}
void BaseA::Show()
{
	cout &lt;&lt; this-&gt;x;
}
class BaseB
{
	protected:
		int x;
	public:
		BaseB();
		void Show();
};
BaseB::BaseB()
{
	this-&gt;x = 10;
}
void BaseB::Show()
{
	cout &lt;&lt; this-&gt;x;
}
class Derive : public BaseA, public BaseB
{

};
int main()
{
	Derive obj;
	obj.Show();
	return 0;
}</code></pre>

<p>&nbsp;</p>
",2809,"<p>Runtime Error</p>
",0,4
514,IP_0002,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
class BaseA
{
	protected:
		int x;
	public:
		BaseA();
		void Show();
};
BaseA::BaseA()
{
	this-&gt;x = 5;
}
void BaseA::Show()
{
	cout &lt;&lt; this-&gt;x;
}
class BaseB
{
	protected:
		int x;
	public:
		BaseB();
		void Show();
};
BaseB::BaseB()
{
	this-&gt;x = 10;
}
void BaseB::Show()
{
	cout &lt;&lt; this-&gt;x;
}
class Derive : public BaseA, public BaseB
{

};
int main()
{
	Derive obj;
	obj.Show();
	return 0;
}</code></pre>

<p>&nbsp;</p>
",2810,"<p>Another Answer</p>
",0,4
515,OO_0038,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
void Show(int x)
{
	cout &lt;&lt; x;
}
void Show(double x)
{
	cout &lt;&lt; x;
}
int main(void)
{
	Show(5);
	Show(500.263);
	system(""pause"");
	return 0;
}</code></pre>

<p>&nbsp;</p>
",2811,"<p>500.263</p>
",0,3
515,OO_0038,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
void Show(int x)
{
	cout &lt;&lt; x;
}
void Show(double x)
{
	cout &lt;&lt; x;
}
int main(void)
{
	Show(5);
	Show(500.263);
	system(""pause"");
	return 0;
}</code></pre>

<p>&nbsp;</p>
",2812,"<p>500.2635</p>
",0,3
515,OO_0038,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
void Show(int x)
{
	cout &lt;&lt; x;
}
void Show(double x)
{
	cout &lt;&lt; x;
}
int main(void)
{
	Show(5);
	Show(500.263);
	system(""pause"");
	return 0;
}</code></pre>

<p>&nbsp;</p>
",2813,"<p>5500.263</p>
",1,3
515,OO_0038,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
void Show(int x)
{
	cout &lt;&lt; x;
}
void Show(double x)
{
	cout &lt;&lt; x;
}
int main(void)
{
	Show(5);
	Show(500.263);
	system(""pause"");
	return 0;
}</code></pre>

<p>&nbsp;</p>
",2814,"<p>Compile Error</p>
",0,3
515,OO_0038,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
void Show(int x)
{
	cout &lt;&lt; x;
}
void Show(double x)
{
	cout &lt;&lt; x;
}
int main(void)
{
	Show(5);
	Show(500.263);
	system(""pause"");
	return 0;
}</code></pre>

<p>&nbsp;</p>
",2815,"<p>Runtime Error</p>
",0,3
515,OO_0038,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
void Show(int x)
{
	cout &lt;&lt; x;
}
void Show(double x)
{
	cout &lt;&lt; x;
}
int main(void)
{
	Show(5);
	Show(500.263);
	system(""pause"");
	return 0;
}</code></pre>

<p>&nbsp;</p>
",2816,"<p>Another Answer</p>
",0,3
516,ExternC++_00399,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
int Sum(int x, int y, int z)
{
	return x + y;
}
double Sum(double x, double y, double z)
{
	return x + y;
}
int main()
{
	cout &lt;&lt; Sum(5, 6);
	cout &lt;&lt; Sum(5.5, 6.6);
	system(""pause"");
	return 0;
}</code></pre>

<p>&nbsp;</p>
",2817,"<p>12.111</p>
",0,1
516,ExternC++_00399,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
int Sum(int x, int y, int z)
{
	return x + y;
}
double Sum(double x, double y, double z)
{
	return x + y;
}
int main()
{
	cout &lt;&lt; Sum(5, 6);
	cout &lt;&lt; Sum(5.5, 6.6);
	system(""pause"");
	return 0;
}</code></pre>

<p>&nbsp;</p>
",2818,"<p>1112</p>
",0,1
516,ExternC++_00399,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
int Sum(int x, int y, int z)
{
	return x + y;
}
double Sum(double x, double y, double z)
{
	return x + y;
}
int main()
{
	cout &lt;&lt; Sum(5, 6);
	cout &lt;&lt; Sum(5.5, 6.6);
	system(""pause"");
	return 0;
}</code></pre>

<p>&nbsp;</p>
",2819,"<p>1112.1</p>
",0,1
516,ExternC++_00399,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
int Sum(int x, int y, int z)
{
	return x + y;
}
double Sum(double x, double y, double z)
{
	return x + y;
}
int main()
{
	cout &lt;&lt; Sum(5, 6);
	cout &lt;&lt; Sum(5.5, 6.6);
	system(""pause"");
	return 0;
}</code></pre>

<p>&nbsp;</p>
",2820,"<p>Compile Error</p>
",1,1
516,ExternC++_00399,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
int Sum(int x, int y, int z)
{
	return x + y;
}
double Sum(double x, double y, double z)
{
	return x + y;
}
int main()
{
	cout &lt;&lt; Sum(5, 6);
	cout &lt;&lt; Sum(5.5, 6.6);
	system(""pause"");
	return 0;
}</code></pre>

<p>&nbsp;</p>
",2821,"<p>Runtime Error</p>
",0,1
516,ExternC++_00399,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
int Sum(int x, int y, int z)
{
	return x + y;
}
double Sum(double x, double y, double z)
{
	return x + y;
}
int main()
{
	cout &lt;&lt; Sum(5, 6);
	cout &lt;&lt; Sum(5.5, 6.6);
	system(""pause"");
	return 0;
}</code></pre>

<p>&nbsp;</p>
",2822,"<p>Another Answer</p>
",0,1
517,OO_0041,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
class Complex
{
	double R;
	double I;
	public:
		Complex(double = 0.0, double = 0.0);
		~Complex();
		double Func();
		operator double();
	private:
		double getFunc();
};
Complex::Complex(double R, double I) 
	: R(R), I(I)
{

}
Complex::~Complex()
{

}
double Complex::Func()
{
	return getFunc();
}
Complex::operator double()
{
	return getFunc();
}
double Complex::getFunc()
{
	return sqrt(this-&gt;R * this-&gt;R + this-&gt;I * this-&gt;I);
}
int main()
{
	Complex obj(3.0, 4.0);
	cout &lt;&lt; obj.Func() &lt;&lt; obj;
	return 0;
}</code></pre>

<p>&nbsp;</p>
",2823,"<p>45</p>
",0,3
517,OO_0041,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
class Complex
{
	double R;
	double I;
	public:
		Complex(double = 0.0, double = 0.0);
		~Complex();
		double Func();
		operator double();
	private:
		double getFunc();
};
Complex::Complex(double R, double I) 
	: R(R), I(I)
{

}
Complex::~Complex()
{

}
double Complex::Func()
{
	return getFunc();
}
Complex::operator double()
{
	return getFunc();
}
double Complex::getFunc()
{
	return sqrt(this-&gt;R * this-&gt;R + this-&gt;I * this-&gt;I);
}
int main()
{
	Complex obj(3.0, 4.0);
	cout &lt;&lt; obj.Func() &lt;&lt; obj;
	return 0;
}</code></pre>

<p>&nbsp;</p>
",2824,"<p>55</p>
",1,3
517,OO_0041,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
class Complex
{
	double R;
	double I;
	public:
		Complex(double = 0.0, double = 0.0);
		~Complex();
		double Func();
		operator double();
	private:
		double getFunc();
};
Complex::Complex(double R, double I) 
	: R(R), I(I)
{

}
Complex::~Complex()
{

}
double Complex::Func()
{
	return getFunc();
}
Complex::operator double()
{
	return getFunc();
}
double Complex::getFunc()
{
	return sqrt(this-&gt;R * this-&gt;R + this-&gt;I * this-&gt;I);
}
int main()
{
	Complex obj(3.0, 4.0);
	cout &lt;&lt; obj.Func() &lt;&lt; obj;
	return 0;
}</code></pre>

<p>&nbsp;</p>
",2825,"<p>66</p>
",0,3
517,OO_0041,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
class Complex
{
	double R;
	double I;
	public:
		Complex(double = 0.0, double = 0.0);
		~Complex();
		double Func();
		operator double();
	private:
		double getFunc();
};
Complex::Complex(double R, double I) 
	: R(R), I(I)
{

}
Complex::~Complex()
{

}
double Complex::Func()
{
	return getFunc();
}
Complex::operator double()
{
	return getFunc();
}
double Complex::getFunc()
{
	return sqrt(this-&gt;R * this-&gt;R + this-&gt;I * this-&gt;I);
}
int main()
{
	Complex obj(3.0, 4.0);
	cout &lt;&lt; obj.Func() &lt;&lt; obj;
	return 0;
}</code></pre>

<p>&nbsp;</p>
",2826,"<p>Compile Error</p>
",0,3
517,OO_0041,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
class Complex
{
	double R;
	double I;
	public:
		Complex(double = 0.0, double = 0.0);
		~Complex();
		double Func();
		operator double();
	private:
		double getFunc();
};
Complex::Complex(double R, double I) 
	: R(R), I(I)
{

}
Complex::~Complex()
{

}
double Complex::Func()
{
	return getFunc();
}
Complex::operator double()
{
	return getFunc();
}
double Complex::getFunc()
{
	return sqrt(this-&gt;R * this-&gt;R + this-&gt;I * this-&gt;I);
}
int main()
{
	Complex obj(3.0, 4.0);
	cout &lt;&lt; obj.Func() &lt;&lt; obj;
	return 0;
}</code></pre>

<p>&nbsp;</p>
",2827,"<p>Runtime Error</p>
",0,3
517,OO_0041,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
class Complex
{
	double R;
	double I;
	public:
		Complex(double = 0.0, double = 0.0);
		~Complex();
		double Func();
		operator double();
	private:
		double getFunc();
};
Complex::Complex(double R, double I) 
	: R(R), I(I)
{

}
Complex::~Complex()
{

}
double Complex::Func()
{
	return getFunc();
}
Complex::operator double()
{
	return getFunc();
}
double Complex::getFunc()
{
	return sqrt(this-&gt;R * this-&gt;R + this-&gt;I * this-&gt;I);
}
int main()
{
	Complex obj(3.0, 4.0);
	cout &lt;&lt; obj.Func() &lt;&lt; obj;
	return 0;
}</code></pre>

<p>&nbsp;</p>
",2828,"<p>Another Answer</p>
",0,3
518,OO_0042,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
int Func(int, int);
int Func(int, int, int = 5);
int main()
{
	cout &lt;&lt; Func(2, 4);
	system(""pause"");
	return 0;
}
int Func(int x, int y)
{
	return x * y;
}
int Func(int x, int y, int z)
{
	return x * y * z;
}</code></pre>

<p>&nbsp;</p>
",2829,"<p>5</p>
",0,3
518,OO_0042,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
int Func(int, int);
int Func(int, int, int = 5);
int main()
{
	cout &lt;&lt; Func(2, 4);
	system(""pause"");
	return 0;
}
int Func(int x, int y)
{
	return x * y;
}
int Func(int x, int y, int z)
{
	return x * y * z;
}</code></pre>

<p>&nbsp;</p>
",2830,"<p>8</p>
",0,3
518,OO_0042,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
int Func(int, int);
int Func(int, int, int = 5);
int main()
{
	cout &lt;&lt; Func(2, 4);
	system(""pause"");
	return 0;
}
int Func(int x, int y)
{
	return x * y;
}
int Func(int x, int y, int z)
{
	return x * y * z;
}</code></pre>

<p>&nbsp;</p>
",2831,"<p>40</p>
",0,3
518,OO_0042,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
int Func(int, int);
int Func(int, int, int = 5);
int main()
{
	cout &lt;&lt; Func(2, 4);
	system(""pause"");
	return 0;
}
int Func(int x, int y)
{
	return x * y;
}
int Func(int x, int y, int z)
{
	return x * y * z;
}</code></pre>

<p>&nbsp;</p>
",2832,"<p>Compie Error</p>
",1,3
518,OO_0042,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
int Func(int, int);
int Func(int, int, int = 5);
int main()
{
	cout &lt;&lt; Func(2, 4);
	system(""pause"");
	return 0;
}
int Func(int x, int y)
{
	return x * y;
}
int Func(int x, int y, int z)
{
	return x * y * z;
}</code></pre>

<p>&nbsp;</p>
",2833,"<p>Runtime Error</p>
",0,3
518,OO_0042,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
int Func(int, int);
int Func(int, int, int = 5);
int main()
{
	cout &lt;&lt; Func(2, 4);
	system(""pause"");
	return 0;
}
int Func(int x, int y)
{
	return x * y;
}
int Func(int x, int y, int z)
{
	return x * y * z;
}</code></pre>

<p>&nbsp;</p>
",2834,"<p>Another Answer</p>
",0,3
519,OO_0043,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
class Exam
{
	int prop_x, prop_y;
	public:
		Exam();
		Exam(int, int);
		~Exam();
		Exam operator+(const Exam&amp;);
		friend ostream&amp; operator&lt;&lt;(ostream&amp;, const Exam&amp;);
};
Exam::Exam()
{

}
Exam::Exam(int prop_x, int prop_y)
	: prop_x(prop_x), prop_y(prop_y)
{

}
Exam::~Exam()
{

}
Exam Exam::operator+(const Exam&amp; obj)
{
	return Exam(this-&gt;prop_x + obj.prop_x, this-&gt;prop_y + obj.prop_y);
}
ostream&amp; operator&lt;&lt;(ostream&amp; o, const Exam&amp; obj)
{
	o &lt;&lt; obj.prop_x &lt;&lt; obj.prop_y;
	return o;
}
int main()
{
	Exam obj_x(4, 1);
	Exam obj_y(3, 2);
	Exam obj_z = obj_x + obj_y;
	cout &lt;&lt; obj_z;
	return 0;
}</code></pre>

<p>&nbsp;</p>
",2835,"<p>37</p>
",0,3
519,OO_0043,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave;?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
using namespace std;
class Exam
{
	int prop_x, prop_y;
	public:
		Exam();
		Exam(int, int);
		~Exam();
		Exam operator+(const Exam&amp;);
		friend ostream&amp; operator&lt;&lt;(ostream&amp;, const Exam&amp;);
};
Exam::Exam()
{

}
Exam::Exam(int prop_x, int prop_y)
	: prop_x(prop_x), prop_y(prop_y)
{

}
Exam::~Exam()
{

}
Exam Exam::operator+(const Exam&amp; obj)
{
	return Exam(this-&gt;prop_x + obj.prop_x, this-&gt;prop_y + obj.prop_y);
}
ostream&amp; operator&lt;&lt;(ostream&amp; o, const Exam&amp; obj)
{
	o &lt;&lt; obj.prop_x &lt;&lt; obj.prop_y;
	return o;
}
int main()
{
	Exam obj_x(4, 1);
	Exam obj_y(3, 2);
	Exam obj_z = obj_x + obj_y;
	cout &lt;&lt; obj_z;
	return 0;
}</code></pre>

<p>&nbsp;</p>
",2836,"<p>55</p>
",0,3
